sales_record_id,week_id,week_ending_date,fiscal_year,fiscal_month,quarter,market_id,market_name,state,region,channel_id,channel_name,retailer_id,retailer_name,retailer_scope,category_id,category_name,subcategory_id,subcategory_name,manufacturer_id,manufacturer_name,brand_id,brand_name,product_id,upc,product_description,package_size,package_uom,pack_count,units_sold,base_units,incremental_units,promo_units,volume_sold,dollar_sales,base_dollar_sales,promo_dollar_sales,average_unit_price,realized_unit_price,distribution_pct,market_share_pct,is_promoted,data_source,promo_lift_pct,price_per_volume_unit,load_timestamp
FCT000059,W0039,30-05-2026,2026,5,Q2,MKT011,Phoenix,AZ,West,CH001,Grocery,RET005,Fresh Market,Regional,CAT004,Cereal,SUB009,Granola,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00070,70,Harvest Select Granola Original,10,OZ,1,171,171,0,0,1710,945.54,945.54,0,5.53,5.53,31.4,0.5,0,CIRCANA_SYNTHETIC,0,0.5529,2026-09-03T10:30:00Z
FCT000060,W0037,16-05-2026,2026,5,Q2,MKT006,Charlotte,NC,Southeast,CH001,Grocery,RET001,National Grocery,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00002,2,Northstar Potato Chips Light,10,OZ,1,281,281,0,0,2810,1243.09,1243.09,0,4.42,4.42,39.3,0.47,0,CIRCANA_SYNTHETIC,0,0.4424,2026-09-03T10:30:00Z
FCT000061,W0037,16-05-2026,2026,5,Q2,MKT018,Boston,MA,Northeast,CH004,Convenience,RET004,QuickStop,Regional,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG003,Summit Snacks Inc,BR010,CrispCo Naturals,PROD00022,22,CrispCo Naturals Tortilla Chips Classic,15,OZ,2,283,184,99,99,8490,1597.75,1038.82,558.93,5.65,5.65,46.2,1.79,1,CIRCANA_SYNTHETIC,53.8,0.1882,2026-09-03T10:30:00Z
FCT000062,W0030,28-03-2026,2026,3,Q1,MKT013,Seattle,WA,West,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00026,26,Northstar Snack Mix Organic,12,OZ,6,285,210,75,75,20520,1226.98,904.09,322.89,4.31,4.31,77.2,1.21,1,CIRCANA_SYNTHETIC,35.71,0.0598,2026-09-03T10:30:00Z
FCT000063,W0008,25-10-2025,2025,10,Q4,MKT019,Philadelphia,PA,Northeast,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT002,Carbonated Beverages,SUB005,Flavored Soda,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00045,45,Northstar Flavored Soda Honey,12,OZ,1,786,786,0,0,9432,4949.97,4949.97,0,6.3,6.3,95.4,2.31,0,CIRCANA_SYNTHETIC,0,0.5248,2026-09-03T10:30:00Z
FCT000064,W0016,20-12-2025,2025,12,Q4,MKT006,Charlotte,NC,Southeast,CH001,Grocery,RET001,National Grocery,National,CAT006,Coffee,SUB013,Coffee Pods,MFG005,BlueRiver Beverages,BR005,Peak,PROD00095,95,Peak Coffee Pods Sea Salt,12,CT,2,196,196,0,0,4704,1994.54,1994.54,0,10.18,10.18,63.7,1.48,0,CIRCANA_SYNTHETIC,0,0.424,2026-09-03T10:30:00Z
FCT000065,W0031,04-04-2026,2026,4,Q2,MKT005,Atlanta,GA,Southeast,CH005,E-Commerce,RET008,Online Pantry,National,CAT005,Household Cleaning,SUB011,Surface Cleaner,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00085,85,DailyGood Surface Cleaner Classic,24,FL OZ,1,185,185,0,0,4440,2207.21,2207.21,0,11.93,11.93,92.9,1.23,0,CIRCANA_SYNTHETIC,0,0.4971,2026-09-03T10:30:00Z
FCT000066,W0030,28-03-2026,2026,3,Q1,MKT012,Denver,CO,West,CH003,Club,RET003,Club Warehouse,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG003,Summit Snacks Inc,BR010,CrispCo Naturals,PROD00010,10,CrispCo Naturals Potato Chips Honey,8,OZ,6,296,296,0,0,14208,1719.35,1719.35,0,5.81,5.81,69.1,1.93,0,CIRCANA_SYNTHETIC,0,0.121,2026-09-03T10:30:00Z
FCT000067,W0023,07-02-2026,2026,2,Q1,MKT011,Phoenix,AZ,West,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG008,Urban Pantry Co,BR008,PantryBest,PROD00035,35,PantryBest Snack Mix Original,8,OZ,1,293,293,0,0,2344,1342.22,1342.22,0,4.58,4.58,83.8,1.64,0,CIRCANA_SYNTHETIC,0,0.5726,2026-09-03T10:30:00Z
FCT000068,W0027,07-03-2026,2026,3,Q1,MKT019,Philadelphia,PA,Northeast,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00013,13,Northstar Tortilla Chips Family Size,12,OZ,1,351,351,0,0,4212,1741.9,1741.9,0,4.96,4.96,42.7,1.44,0,CIRCANA_SYNTHETIC,0,0.4136,2026-09-03T10:30:00Z
FCT000069,W0004,27-09-2025,2025,9,Q3,MKT003,Minneapolis,MN,Midwest,CH001,Grocery,RET001,National Grocery,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00005,5,Harvest Select Potato Chips Organic,7,OZ,6,157,157,0,0,6594,645.92,645.92,0,4.11,4.11,66.2,0.33,0,CIRCANA_SYNTHETIC,0,0.098,2026-09-03T10:30:00Z
FCT000070,W0039,30-05-2026,2026,5,Q2,MKT007,Tampa,FL,Southeast,CH001,Grocery,RET001,National Grocery,National,CAT004,Cereal,SUB009,Granola,MFG002,Harvest Foods Group,BR011,Harvest Kids,PROD00074,74,Harvest Kids Granola Sea Salt,18,OZ,1,102,81,21,21,1836,551.5,437.96,113.55,5.41,5.41,74.1,0.52,1,CIRCANA_SYNTHETIC,25.93,0.3004,2026-09-03T10:30:00Z
FCT000071,W0019,10-01-2026,2026,1,Q1,MKT003,Minneapolis,MN,Midwest,CH001,Grocery,RET005,Fresh Market,Regional,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00067,67,DailyGood Organic Ready-to-Eat Cereal Sea Salt,24,OZ,1,283,283,0,0,6792,1897.18,1897.18,0,6.7,6.7,47.9,1.94,0,CIRCANA_SYNTHETIC,0,0.2793,2026-09-03T10:30:00Z
FCT000072,W0021,24-01-2026,2026,1,Q1,MKT015,Los Angeles,CA,West,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG003,Summit Snacks Inc,BR002,CrispCo,PROD00015,15,CrispCo Tortilla Chips Classic,12,OZ,1,415,415,0,0,4980,1979.84,1979.84,0,4.77,4.77,64.2,0.98,0,CIRCANA_SYNTHETIC,0,0.3976,2026-09-03T10:30:00Z
FCT000073,W0044,04-07-2026,2026,7,Q3,MKT004,Columbus,OH,Midwest,CH004,Convenience,RET004,QuickStop,Regional,CAT004,Cereal,SUB009,Granola,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00072,72,DailyGood Granola Light,12,OZ,1,117,117,0,0,1404,820.23,820.23,0,7.01,7.01,82,0.39,0,CIRCANA_SYNTHETIC,0,0.5842,2026-09-03T10:30:00Z
FCT000074,W0021,24-01-2026,2026,1,Q1,MKT009,Dallas,TX,South,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT003,Packaged Bread,SUB006,White Bread,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00051,51,Harvest Select White Bread Light,20,OZ,1,363,277,86,86,7260,1460.48,1114.47,346.01,4.02,4.02,51.5,0.75,1,CIRCANA_SYNTHETIC,31.05,0.2012,2026-09-03T10:30:00Z
FCT000075,W0003,20-09-2025,2025,9,Q3,MKT019,Philadelphia,PA,Northeast,CH005,E-Commerce,RET008,Online Pantry,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00025,25,Northstar Snack Mix Sea Salt,12,OZ,1,210,154,56,56,2520,999.94,733.29,266.65,4.76,4.76,14.9,0.42,1,CIRCANA_SYNTHETIC,36.36,0.3968,2026-09-03T10:30:00Z
FCT000076,W0044,04-07-2026,2026,7,Q3,MKT005,Atlanta,GA,Southeast,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG003,Summit Snacks Inc,BR002,CrispCo,PROD00027,27,CrispCo Snack Mix Family Size,8,OZ,6,172,172,0,0,8256,799.31,799.31,0,4.65,4.65,55.1,0.31,0,CIRCANA_SYNTHETIC,0,0.0968,2026-09-03T10:30:00Z
FCT000077,W0029,21-03-2026,2026,3,Q1,MKT008,Nashville,TN,Southeast,CH001,Grocery,RET006,Family Foods,Regional,CAT004,Cereal,SUB009,Granola,MFG002,Harvest Foods Group,BR011,Harvest Kids,PROD00073,73,Harvest Kids Granola Honey,18,OZ,1,321,321,0,0,5778,1981.11,1981.11,0,6.17,6.17,63.3,2.35,0,CIRCANA_SYNTHETIC,0,0.3429,2026-09-03T10:30:00Z
FCT000078,W0048,01-08-2026,2026,8,Q3,MKT011,Phoenix,AZ,West,CH004,Convenience,RET004,QuickStop,Regional,CAT002,Carbonated Beverages,SUB004,Cola,MFG005,BlueRiver Beverages,BR005,Peak,PROD00037,37,Peak Cola Light,20,OZ,1,101,101,0,0,2020,837.81,837.81,0,8.3,8.3,42,0.61,0,CIRCANA_SYNTHETIC,0,0.4148,2026-09-03T10:30:00Z
FCT000079,W0033,18-04-2026,2026,4,Q2,MKT019,Philadelphia,PA,Northeast,CH001,Grocery,RET006,Family Foods,Regional,CAT006,Coffee,SUB013,Coffee Pods,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00100,100,DailyGood Organic Coffee Pods Light,24,CT,1,478,431,47,47,11472,5290.19,4770.03,520.17,11.07,11.07,46.2,4.13,1,CIRCANA_SYNTHETIC,10.9,0.4611,2026-09-03T10:30:00Z
FCT000080,W0032,11-04-2026,2026,4,Q2,MKT007,Tampa,FL,Southeast,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT002,Carbonated Beverages,SUB005,Flavored Soda,MFG005,BlueRiver Beverages,BR005,Peak,PROD00043,43,Peak Flavored Soda Classic,12,OZ,1,171,124,47,47,2052,1017.44,737.79,279.65,5.95,5.95,31.8,0.97,1,CIRCANA_SYNTHETIC,37.9,0.4958,2026-09-03T10:30:00Z
FCT000081,W0040,06-06-2026,2026,6,Q2,MKT010,Houston,TX,South,CH005,E-Commerce,RET008,Online Pantry,National,CAT005,Household Cleaning,SUB011,Surface Cleaner,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00088,88,Northstar Surface Cleaner Sea Salt,16,FL OZ,2,111,111,0,0,3552,1237.87,1237.87,0,11.15,11.15,52.7,1.49,0,CIRCANA_SYNTHETIC,0,0.3485,2026-09-03T10:30:00Z
FCT000082,W0039,30-05-2026,2026,5,Q2,MKT003,Minneapolis,MN,Midwest,CH001,Grocery,RET005,Fresh Market,Regional,CAT001,Salty Snacks,SUB001,Potato Chips,MFG001,Northstar Consumer Brands,BR009,Northstar Value,PROD00008,8,Northstar Value Potato Chips Classic,8,OZ,1,258,258,0,0,2064,1104.89,1104.89,0,4.28,4.28,87,1.46,0,CIRCANA_SYNTHETIC,0,0.5353,2026-09-03T10:30:00Z
FCT000083,W0039,30-05-2026,2026,5,Q2,MKT006,Charlotte,NC,Southeast,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG003,Summit Snacks Inc,BR002,CrispCo,PROD00016,16,CrispCo Tortilla Chips Light,9,OZ,1,73,73,0,0,657,339.19,339.19,0,4.65,4.65,34.9,0.38,0,CIRCANA_SYNTHETIC,0,0.5163,2026-09-03T10:30:00Z
FCT000084,W0052,29-08-2026,2026,8,Q3,MKT010,Houston,TX,South,CH005,E-Commerce,RET008,Online Pantry,National,CAT006,Coffee,SUB013,Coffee Pods,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00097,97,Harvest Select Coffee Pods Family Size,12,CT,2,289,289,0,0,6936,3353.64,3353.64,0,11.6,11.6,47.6,1.4,0,CIRCANA_SYNTHETIC,0,0.4835,2026-09-03T10:30:00Z
FCT000085,W0042,20-06-2026,2026,6,Q2,MKT012,Denver,CO,West,CH001,Grocery,RET005,Fresh Market,Regional,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG008,Urban Pantry Co,BR008,PantryBest,PROD00023,23,PantryBest Tortilla Chips Light,15,OZ,1,326,326,0,0,4890,1563.33,1563.33,0,4.8,4.8,27.7,0.6,0,CIRCANA_SYNTHETIC,0,0.3197,2026-09-03T10:30:00Z
FCT000086,W0036,09-05-2026,2026,5,Q2,MKT003,Minneapolis,MN,Midwest,CH005,E-Commerce,RET008,Online Pantry,National,CAT002,Carbonated Beverages,SUB004,Cola,MFG005,BlueRiver Beverages,BR005,Peak,PROD00037,37,Peak Cola Light,20,OZ,1,134,134,0,0,2680,992.22,992.22,0,7.4,7.4,34.9,1.13,0,CIRCANA_SYNTHETIC,0,0.3702,2026-09-03T10:30:00Z
FCT000087,W0013,29-11-2025,2025,11,Q4,MKT001,Chicago,IL,Midwest,CH005,E-Commerce,RET008,Online Pantry,National,CAT002,Carbonated Beverages,SUB004,Cola,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00039,39,Northstar Cola Sea Salt,20,OZ,1,203,203,0,0,4060,1509.37,1509.37,0,7.44,7.44,62.8,1.53,0,CIRCANA_SYNTHETIC,0,0.3718,2026-09-03T10:30:00Z
FCT000088,W0021,24-01-2026,2026,1,Q1,MKT001,Chicago,IL,Midwest,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT003,Packaged Bread,SUB006,White Bread,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00054,54,DailyGood White Bread Organic,32,OZ,1,111,111,0,0,3552,578.38,578.38,0,5.21,5.21,14.6,0.39,0,CIRCANA_SYNTHETIC,0,0.1628,2026-09-03T10:30:00Z
FCT000089,W0016,20-12-2025,2025,12,Q4,MKT018,Boston,MA,Northeast,CH005,E-Commerce,RET008,Online Pantry,National,CAT005,Household Cleaning,SUB010,Laundry Detergent,MFG004,Evergreen Household Products,BR007,PureHome,PROD00078,78,PureHome Laundry Detergent Classic,100,FL OZ,1,198,198,0,0,19800,4617.45,4617.45,0,23.32,23.32,54.6,2.41,0,CIRCANA_SYNTHETIC,0,0.2332,2026-09-03T10:30:00Z
FCT000090,W0018,03-01-2026,2026,1,Q1,MKT002,Detroit,MI,Midwest,CH001,Grocery,RET006,Family Foods,Regional,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00068,68,DailyGood Organic Ready-to-Eat Cereal Organic,24,OZ,6,802,802,0,0,115488,5327.38,5327.38,0,6.64,6.64,61.1,3.95,0,CIRCANA_SYNTHETIC,0,0.0461,2026-09-03T10:30:00Z
FCT000091,W0030,28-03-2026,2026,3,Q1,MKT003,Minneapolis,MN,Midwest,CH001,Grocery,RET001,National Grocery,National,CAT003,Packaged Bread,SUB006,White Bread,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00054,54,DailyGood White Bread Organic,32,OZ,1,75,75,0,0,2400,362.37,362.37,0,4.83,4.83,61,0.45,0,CIRCANA_SYNTHETIC,0,0.151,2026-09-03T10:30:00Z
FCT000092,W0007,18-10-2025,2025,10,Q4,MKT010,Houston,TX,South,CH003,Club,RET003,Club Warehouse,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG003,Summit Snacks Inc,BR010,CrispCo Naturals,PROD00022,22,CrispCo Naturals Tortilla Chips Classic,15,OZ,2,299,299,0,0,8970,1864.09,1864.09,0,6.23,6.23,63.7,1.47,0,CIRCANA_SYNTHETIC,0,0.2078,2026-09-03T10:30:00Z
FCT000093,W0018,03-01-2026,2026,1,Q1,MKT013,Seattle,WA,West,CH005,E-Commerce,RET008,Online Pantry,National,CAT006,Coffee,SUB013,Coffee Pods,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00097,97,Harvest Select Coffee Pods Family Size,12,CT,2,237,237,0,0,5688,2747.72,2747.72,0,11.59,11.59,41.8,1.7,0,CIRCANA_SYNTHETIC,0,0.4831,2026-09-03T10:30:00Z
FCT000094,W0013,29-11-2025,2025,11,Q4,MKT018,Boston,MA,Northeast,CH004,Convenience,RET004,QuickStop,Regional,CAT001,Salty Snacks,SUB003,Snack Mix,MFG008,Urban Pantry Co,BR008,PantryBest,PROD00035,35,PantryBest Snack Mix Original,8,OZ,1,164,164,0,0,1312,893.43,893.43,0,5.45,5.45,11.8,0.83,0,CIRCANA_SYNTHETIC,0,0.681,2026-09-03T10:30:00Z
FCT000095,W0016,20-12-2025,2025,12,Q4,MKT014,Portland,OR,West,CH001,Grocery,RET001,National Grocery,National,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00062,62,Harvest Select Ready-to-Eat Cereal Family Size,24,OZ,1,439,294,145,145,10536,2689.21,1800.97,888.23,6.13,6.13,64.9,2.41,1,CIRCANA_SYNTHETIC,49.32,0.2552,2026-09-03T10:30:00Z
FCT000096,W0041,13-06-2026,2026,6,Q2,MKT016,San Diego,CA,West,CH001,Grocery,RET005,Fresh Market,Regional,CAT001,Salty Snacks,SUB003,Snack Mix,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00026,26,Northstar Snack Mix Organic,12,OZ,6,556,556,0,0,40032,2514.33,2514.33,0,4.52,4.52,48.6,2.89,0,CIRCANA_SYNTHETIC,0,0.0628,2026-09-03T10:30:00Z
FCT000097,W0041,13-06-2026,2026,6,Q2,MKT019,Philadelphia,PA,Northeast,CH003,Club,RET003,Club Warehouse,National,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00068,68,DailyGood Organic Ready-to-Eat Cereal Organic,24,OZ,6,926,665,261,261,133344,7482.25,5373.32,2108.93,8.08,8.08,50.4,6.33,1,CIRCANA_SYNTHETIC,39.25,0.0561,2026-09-03T10:30:00Z
FCT000098,W0002,13-09-2025,2025,9,Q3,MKT009,Dallas,TX,South,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT006,Coffee,SUB012,Ground Coffee,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00094,94,DailyGood Organic Ground Coffee Honey,30,OZ,2,122,122,0,0,7320,1640.07,1640.07,0,13.44,13.44,16.2,0.65,0,CIRCANA_SYNTHETIC,0,0.2241,2026-09-03T10:30:00Z
FCT000099,W0027,07-03-2026,2026,3,Q1,MKT010,Houston,TX,South,CH003,Club,RET003,Club Warehouse,National,CAT006,Coffee,SUB013,Coffee Pods,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00099,99,DailyGood Organic Coffee Pods Classic,36,CT,2,126,126,0,0,9072,2254.6,2254.6,0,17.89,17.89,57,0.89,0,CIRCANA_SYNTHETIC,0,0.2485,2026-09-03T10:30:00Z
FCT000100,W0011,15-11-2025,2025,11,Q4,MKT014,Portland,OR,West,CH004,Convenience,RET004,QuickStop,Regional,CAT006,Coffee,SUB012,Ground Coffee,MFG005,BlueRiver Beverages,BR005,Peak,PROD00090,90,Peak Ground Coffee Family Size,10,OZ,1,338,338,0,0,3380,4132.95,4132.95,0,12.23,12.23,57.8,1.84,0,CIRCANA_SYNTHETIC,0,1.2228,2026-09-03T10:30:00Z
FCT000101,W0001,06-09-2025,2025,9,Q3,MKT018,Boston,MA,Northeast,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT002,Carbonated Beverages,SUB004,Cola,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00042,42,Harvest Select Cola Original,20,OZ,6,80,80,0,0,9600,563.25,563.25,0,7.04,7.04,70.3,0.63,0,CIRCANA_SYNTHETIC,0,0.0587,2026-09-03T10:30:00Z
FCT000102,W0014,06-12-2025,2025,12,Q4,MKT017,New York,NY,Northeast,CH001,Grocery,RET005,Fresh Market,Regional,CAT002,Carbonated Beverages,SUB005,Flavored Soda,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00047,47,Harvest Select Flavored Soda Organic,12,OZ,1,88,88,0,0,1056,509,509,0,5.78,5.78,41.4,0.29,0,CIRCANA_SYNTHETIC,0,0.482,2026-09-03T10:30:00Z
FCT000103,W0049,08-08-2026,2026,8,Q3,MKT007,Tampa,FL,Southeast,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT004,Cereal,SUB009,Granola,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00075,75,DailyGood Organic Granola Organic,18,OZ,1,298,256,42,42,5364,1804.24,1549.95,254.29,6.05,6.05,67.9,0.85,1,CIRCANA_SYNTHETIC,16.41,0.3364,2026-09-03T10:30:00Z
FCT000104,W0001,06-09-2025,2025,9,Q3,MKT019,Philadelphia,PA,Northeast,CH001,Grocery,RET001,National Grocery,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG003,Summit Snacks Inc,BR002,CrispCo,PROD00003,3,CrispCo Potato Chips Honey,8,OZ,1,106,77,29,29,848,435.72,316.51,119.21,4.11,4.11,76,0.39,1,CIRCANA_SYNTHETIC,37.66,0.5138,2026-09-03T10:30:00Z
FCT000105,W0045,11-07-2026,2026,7,Q3,MKT012,Denver,CO,West,CH001,Grocery,RET006,Family Foods,Regional,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG008,Urban Pantry Co,BR008,PantryBest,PROD00024,24,PantryBest Tortilla Chips Honey,12,OZ,1,886,756,130,130,10632,3565.13,3042.03,523.1,4.02,4.02,51.3,4.24,1,CIRCANA_SYNTHETIC,17.2,0.3353,2026-09-03T10:30:00Z
FCT000106,W0048,01-08-2026,2026,8,Q3,MKT006,Charlotte,NC,Southeast,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00030,30,Harvest Select Snack Mix Light,8,OZ,1,617,617,0,0,4936,2860.84,2860.84,0,4.64,4.64,78.4,3.28,0,CIRCANA_SYNTHETIC,0,0.5796,2026-09-03T10:30:00Z
FCT000107,W0042,20-06-2026,2026,6,Q2,MKT007,Tampa,FL,Southeast,CH001,Grocery,RET005,Fresh Market,Regional,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG003,Summit Snacks Inc,BR002,CrispCo,PROD00015,15,CrispCo Tortilla Chips Classic,12,OZ,1,313,313,0,0,3756,1397.12,1397.12,0,4.46,4.46,71.3,0.57,0,CIRCANA_SYNTHETIC,0,0.372,2026-09-03T10:30:00Z
FCT000108,W0019,10-01-2026,2026,1,Q1,MKT001,Chicago,IL,Midwest,CH001,Grocery,RET006,Family Foods,Regional,CAT005,Household Cleaning,SUB011,Surface Cleaner,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00087,87,Northstar Surface Cleaner Honey,32,FL OZ,1,131,93,38,38,4192,1488.91,1057.02,431.9,11.37,11.37,89.1,0.97,1,CIRCANA_SYNTHETIC,40.86,0.3552,2026-09-03T10:30:00Z
FCT000109,W0031,04-04-2026,2026,4,Q2,MKT018,Boston,MA,Northeast,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00013,13,Northstar Tortilla Chips Family Size,12,OZ,1,154,131,23,23,1848,717.1,610,107.1,4.66,4.66,59.1,0.95,1,CIRCANA_SYNTHETIC,17.56,0.388,2026-09-03T10:30:00Z
FCT000110,W0001,06-09-2025,2025,9,Q3,MKT001,Chicago,IL,Midwest,CH005,E-Commerce,RET008,Online Pantry,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG003,Summit Snacks Inc,BR002,CrispCo,PROD00027,27,CrispCo Snack Mix Family Size,8,OZ,6,192,192,0,0,9216,922.36,922.36,0,4.8,4.8,62.5,1.12,0,CIRCANA_SYNTHETIC,0,0.1001,2026-09-03T10:30:00Z
FCT000111,W0033,18-04-2026,2026,4,Q2,MKT011,Phoenix,AZ,West,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT002,Carbonated Beverages,SUB004,Cola,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00042,42,Harvest Select Cola Original,20,OZ,6,142,116,26,26,17040,960.92,784.98,175.94,6.77,6.77,65,1.12,1,CIRCANA_SYNTHETIC,22.41,0.0564,2026-09-03T10:30:00Z
FCT000112,W0031,04-04-2026,2026,4,Q2,MKT001,Chicago,IL,Midwest,CH001,Grocery,RET001,National Grocery,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG001,Northstar Consumer Brands,BR009,Northstar Value,PROD00019,19,Northstar Value Tortilla Chips Organic,9,OZ,1,325,237,88,88,2925,1249.64,911.28,338.37,3.85,3.85,38.5,0.91,1,CIRCANA_SYNTHETIC,37.13,0.4272,2026-09-03T10:30:00Z
FCT000113,W0038,23-05-2026,2026,5,Q2,MKT014,Portland,OR,West,CH001,Grocery,RET005,Fresh Market,Regional,CAT004,Cereal,SUB009,Granola,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00076,76,DailyGood Organic Granola Family Size,18,OZ,1,113,113,0,0,2034,694.46,694.46,0,6.15,6.15,52.3,0.59,0,CIRCANA_SYNTHETIC,0,0.3414,2026-09-03T10:30:00Z
FCT000114,W0042,20-06-2026,2026,6,Q2,MKT001,Chicago,IL,Midwest,CH001,Grocery,RET001,National Grocery,National,CAT006,Coffee,SUB013,Coffee Pods,MFG005,BlueRiver Beverages,BR005,Peak,PROD00095,95,Peak Coffee Pods Sea Salt,12,CT,2,142,142,0,0,3408,1430.51,1430.51,0,10.07,10.07,63.6,1.04,0,CIRCANA_SYNTHETIC,0,0.4198,2026-09-03T10:30:00Z
FCT000115,W0008,25-10-2025,2025,10,Q4,MKT014,Portland,OR,West,CH004,Convenience,RET004,QuickStop,Regional,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00017,17,Harvest Select Tortilla Chips Honey,12,OZ,1,553,553,0,0,6636,3079.58,3079.58,0,5.57,5.57,37.1,2.47,0,CIRCANA_SYNTHETIC,0,0.4641,2026-09-03T10:30:00Z
FCT000116,W0046,18-07-2026,2026,7,Q3,MKT015,Los Angeles,CA,West,CH001,Grocery,RET006,Family Foods,Regional,CAT005,Household Cleaning,SUB011,Surface Cleaner,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00088,88,Northstar Surface Cleaner Sea Salt,16,FL OZ,2,511,511,0,0,16352,5037.1,5037.1,0,9.86,9.86,9.9,5.62,0,CIRCANA_SYNTHETIC,0,0.308,2026-09-03T10:30:00Z
FCT000117,W0006,11-10-2025,2025,10,Q4,MKT012,Denver,CO,West,CH004,Convenience,RET004,QuickStop,Regional,CAT006,Coffee,SUB013,Coffee Pods,MFG005,BlueRiver Beverages,BR005,Peak,PROD00095,95,Peak Coffee Pods Sea Salt,12,CT,2,120,120,0,0,2880,1545.66,1545.66,0,12.88,12.88,52.1,0.83,0,CIRCANA_SYNTHETIC,0,0.5367,2026-09-03T10:30:00Z
